stop_id,stop_name,stop_lat,stop_lon,routes
020134,VALE FLORES (R PITEIRA SANTOS 5A) Z INDUST,38.646300,-9.169400,3004_0|3040_0|3040_1|3502_0|3503_0|3527_0|3528_0
020135,VALE FIGUEIRA (EN 10-1) ENTRE ROTUNDAS,38.644750,-9.171290,3004_0|3024_0|3040_0|3040_1|3510_1|3515_1|3516_0|3519_0|3520_0|3706_0
020136,VALE FIGUEIRA (EN 10-1) ENTRE ROTUNDAS,38.644580,-9.171330,3004_0|3024_0|3040_0|3040_1|3510_1|3515_1|3516_0|3519_0|3520_0|3706_0
020137,RUA DO POVO 18,38.642970,-9.175590,3004_0|3504_0
020138,RUA DO POVO 18,38.643100,-9.175600,3004_0
020139,CASAL STO ANTÓNIO (R DO POVO),38.643600,-9.178640,3004_0|3504_1
020140,CASAL STO ANTÓNIO (R DO POVO),38.643690,-9.178860,3004_0|3504_0
020141,R HENRIQUE ALVES X R POVO,38.643970,-9.182020,3004_0|3504_1
020142,R HENRIQUE ALVES X R POVO,38.643860,-9.181970,3004_0|3504_0
020143,R HENRIQUE ALVES X R POVO,38.643400,-9.182400,3004_0|3041_0
020144,R HENRIQUE ALVES X R POVO,38.643400,-9.182490,3004_0|3041_1
020145,VALE FIGUEIRA R DR A ARAÚJO (ESCOLA),38.639560,-9.181550,3004_0|3024_0|3040_1|3504_1|3518_0|3519_0
020146,VALE FIGUEIRA R DR A ARAÚJO (ESCOLA),38.639440,-9.181630,3004_0
020147,VL FIGUEIRA (R VL FIGUEIRA) POSTO ABAST,38.636090,-9.176520,3004_0|3018_0|3040_0|3516_0|3706_0
020149,VL FIGUEIRA (ESTR BELA VISTA) CM ALMADA,38.634300,-9.178840,3004_0|3018_0|3040_0|3516_0|3706_0
020150,VL FIGUEIRA (ESTR BELA VISTA) CM ALMADA,38.634170,-9.178740,3004_0|3018_0|3040_0|3516_0|3706_0
020151,VALE FETAL (ESTR BELA VISTA 60),38.632270,-9.181730,3004_0|3018_0|3040_0|3516_0|3706_0
020153,ESTR BELA VISTA 100 ROT MARCO GEODÉSICO,38.629200,-9.184130,3004_0|3018_0|3040_0|3040_1|3516_0|3706_0
020154,ESTR BELA VISTA 100 ROT MARCO GEODÉSICO,38.629340,-9.184140,3004_0|3018_0|3020_0|3040_0|3040_1|3516_0|3706_0
020155,VL FETAL ESTR BELA VISTA (X) R CRIS LOPES,38.629000,-9.187880,3004_0|3018_0|3020_0|3040_0|3040_1|3516_0|3706_0
020156,VL FETAL ESTR BELA VISTA (X) R CRIS LOPES,38.628870,-9.187890,3004_0|3018_0|3040_0|3040_1|3516_0|3706_0
020157,VALE FETAL ESTR BELA VISTA 186 (ESCOLA),38.630870,-9.191040,3004_0|3018_0|3020_0|3040_0|3040_1|3516_0|3706_0
020158,VALE FETAL ESTR BELA VISTA 186 (ESCOLA),38.630930,-9.190900,3004_0|3018_0|3040_0|3040_1|3516_0|3706_0
020160,CH CAP ESTR B VISTA 206 (X) QTA NOVA,38.631360,-9.193010,3004_0|3018_0|3040_0|3040_1|3516_0|3706_0
020161,CH CAPARICA (R RAMADA CURTO 13),38.630320,-9.196920,3004_0|3018_0|3020_0|3040_0|3040_1|3706_0
020163,PALHAIS R AZINHAGA CARRETA 9 (ROTUNDA),38.629420,-9.199270,3004_0|3040_0|3040_1
020164,R RUI FURTADO (ROTUNDA),38.629416,-9.198876,3004_0|3040_0|3040_1
020165,ALAMEDA AMÁLIA RODRIGUES,38.626310,-9.202600,3004_0|3015_0|3019_0|3020_0|3034_0|3040_0|3040_1
020166,ALAMEDA AMÁLIA RODRIGUES,38.626457,-9.202515,3004_0|3015_0|3019_0|3020_0|3029_0
020167,CH CAPARICA (R PRESIDENTE ARRIAGA 72),38.612000,-9.195040,3004_0|3015_0|3019_0|3029_0|3030_0|3507_0
020168,CH CAPARICA (R PRESIDENTE ARRIAGA 72),38.612000,-9.194930,3004_0|3015_0|3019_0|3029_0|3030_0|3507_0
020169,RUA DAS SARDINHEIRAS N15,38.609090,-9.195110,3004_0|3015_0|3019_0|3507_0
020170,RUA DAS SARDINHEIRAS N15,38.609100,-9.195200,3004_0|3015_0|3019_0|3507_0
020171,RUA PERO VAZ DE CAMINHA N17,38.606000,-9.194490,3004_0|3015_0|3019_0|3507_0
020172,RUA PERO VAZ DE CAMINHA N17,38.605950,-9.194640,3004_0|3015_0|3019_0|3507_0
020173,RUA DE VERA CRUZ N49,38.604760,-9.190970,3004_0|3015_0|3019_0|3507_0
020174,RUA DE VERA CRUZ N49,38.604650,-9.190940,3004_0|3015_0|3019_0|3507_0
020175,RUA QTA DOS EUCALIPTOS N31,38.604700,-9.186960,3004_0|3015_0|3019_0|3507_0
020176,RUA QTA DOS EUCALIPTOS N31,38.604600,-9.187000,3004_0|3015_0|3019_0|3507_0
020177,CH CAPARICA (R PEDRO COSTA 1284) VL BEM,38.603620,-9.186370,3004_0|3012_0|3012_1|3015_0|3017_1|3019_0|3030_0|3507_0|3524_0|3706_0|3716_0
020178,CH CAPARICA (R PEDRO COSTA 1284) VL BEM,38.603480,-9.186240,3004_0|3012_0|3012_1|3015_0|3017_0|3019_0|3030_0|3507_0|3524_2|3706_0|3716_0
020179,CH CAPARICA (R PEDRO COSTA) TREMOCEIRA,38.601290,-9.186840,3004_0|3012_0|3012_1|3015_0|3017_0|3019_0|3030_0|3507_0|3524_2|3706_0|3716_0
020180,CH CAPARICA (R PEDRO COSTA) TREMOCEIRA,38.601300,-9.187020,3004_0|3012_0|3012_1|3015_0|3017_1|3019_0|3030_0|3507_0|3524_0|3706_0|3716_0
020181,MARISOL (R ANTÓNIO SOARES N10),38.599700,-9.184510,3004_0|3006_0|3507_0|3524_2|3716_0
020182,MARISOL (R ANTÓNIO SOARES N10),38.599680,-9.184610,3006_0|3507_0|3524_0|3716_0
020183,CH CAPARICA ROT ALAM AMÁLIA RODRIGUES3,38.623260,-9.199370,3004_0|3015_0|3019_0|3020_0|3029_0|3034_0|3040_0|3040_1
020184,CH CAPARICA ROT ALAM AMÁLIA RODRIGUES3,38.623400,-9.199270,3004_0|3020_0|3029_0|3034_0
020185,CH CAPARICA (R ELIAS GARCIA) MONSERRATE,38.629700,-9.198560,3008_0|3012_0|3012_1|3017_0|3507_0|3524_2|3704_0|3705_0|3716_0
020186,CH CAPARICA (R ELIAS GARCIA) MONSERRATE,38.629580,-9.198690,3008_0|3012_0|3012_1|3017_1|3020_0|3507_0|3524_0|3704_0|3705_0|3716_0
020187,CH CAPARICA (ESTR BELA VISTA 191),38.630570,-9.195570,3004_0|3018_0|3020_0|3040_0|3040_1|3516_0|3706_0
020189,CH CAPA ESTR BELA VISTA 179 (X) QTA NOVA,38.631150,-9.193450,3004_0|3018_0|3020_0|3040_0|3040_1|3516_0|3706_0
020191,VL FETAL ESTR BELA VISTA 71 (ROTUNDA),38.631300,-9.181860,3004_0|3018_0|3040_0|3040_1|3504_0|3516_0|3706_0
020193,VL FIGUEIRA (R VL FIGUEIRA) POSTO ABAST,38.635500,-9.176690,3004_0|3018_0|3040_0|3516_0|3706_0
020195,VL FIGUEIRA (R VL FIGUEIRA) CENTRO HIP,38.643690,-9.173100,3004_0|3018_0|3024_0|3040_0|3040_1|3516_0|3519_0|3706_0
020197,FEIJÓ (CEMITÉRIO) EXTERNATO,38.655800,-9.172630,3004_0|3017_0|3023_1|3040_0|3040_1|3041_0|3502_0|3503_0|3504_0|3527_0|3528_0
020199,ALMADA (PÇA GIL VICENTE) ESCOLA,38.682660,-9.152550,3005_0|3011_0|3011_1|3013_0
020203,R FERNÃO LOPES 14,38.680956,-9.157438,3005_0
020205,ALMADA (R CAPITÃO LEITÃO N79),38.680864,-9.160525,3005_0
020207,ALMADA (R CAPITÃO LEITÃO N107),38.679476,-9.162041,3005_0
020209,ALMADA (R CAPITÃO LEITÃO N43A),38.681840,-9.160407,3005_0
020211,R DOM JOSÉ DE MASCARENHAS N65,38.683862,-9.154900,3005_0
020213,R FRANCISCO DE ANDRADE 1,38.683541,-9.153309,3005_0
020215,R INFANTA DONA BEATRIZ 1,38.684818,-9.152425,3005_0
020217,R ELIAS GARCIA 36A,38.685397,-9.150700,3005_0
020219,CACILHAS (LARGO ALF DINIS ALEX) TER P3 _,38.687363,-9.147796,3005_0
020221,25 DE ABRIL,38.685004,-9.150375,3005_0
020223,AROEIRA (AV BELVERDE 1),38.585360,-9.167430,3006_0|3521_0|3521_1|3522_0|3523_0|3523_1
020224,AROEIRA (AV BELVERDE 1),38.585476,-9.167538,3521_0|3521_1|3522_0|3523_0|3523_1
020225,AV DOM AFONSO HENRIQUES N28,38.586300,-9.173860,3006_0
020226,AV DOM AFONSO HENRIQUES N28,38.586300,-9.173830,3006_0
020227,AV DOM AFONSO HENRIQUES N24A,38.589200,-9.176970,3006_0
020228,AV DOM AFONSO HENRIQUES N24A,38.589200,-9.177000,3006_0
020229,MARISOL R SOARES REIS (X) R D JOÃO II,38.592670,-9.181810,3006_0|3507_0|3524_0|3716_0
020230,MARISOL R SOARES REIS (X) R D JOÃO II,38.592770,-9.181800,3006_0|3507_0|3524_2|3716_0
020231,MARISOL (R ANTÓNIO SOARES N74),38.594800,-9.183900,3006_0|3507_0|3524_0|3716_0
020232,MARISOL (R ANTÓNIO SOARES N74),38.594810,-9.183770,3006_0|3507_0|3524_2|3716_0
020233,AV DE VALE BEM 35,38.600500,-9.182810,3006_0|3037_0
020235,AV DE VALE BEM - ESC BÁSICA / ASSOCIAÇÃO,38.600500,-9.179170,3006_0|3037_0
020237,MARISOL (R MANUEL FEVEREIRO 5),38.599600,-9.178440,3006_0
020238,MARISOL (R MANUEL FEVEREIRO 5),38.599600,-9.178440,3006_0
020239,R ANTÓNIO QUADROS 39 (AROEIRA),38.597200,-9.178830,3006_0
020240,R ANTÓNIO QUADROS 39 (AROEIRA),38.597200,-9.178880,3006_0
020241,R SOEIRO PEREIRA GOMES 68A,38.594800,-9.175940,3006_0
020242,R SOEIRO PEREIRA GOMES 68A,38.594800,-9.175940,3006_0
020243,AV ILHA DA MADEIRA 50A,38.591800,-9.176570,3006_0
020244,AV ILHA DA MADEIRA 50A,38.591800,-9.176540,3006_0
020245,AV MAR (X) R JOSÉ MALHOA (ROT),38.583988,-9.170994,3006_0|3521_0|3521_1|3522_0|3523_0|3523_1
020246,AV MAR (X) R JOSÉ MALHOA (ROT),38.584340,-9.170390,3521_0|3521_1|3522_0|3523_0|3523_1
020247,R SOEIRO PEREIRA GOMES 2,38.600600,-9.179090,3006_0|3037_0
020249,AV DE VALE BEM 35,38.600600,-9.182770,3006_0|3037_0
020251,CH CAPARICA (R PEDRO COSTA) TREMOCEIRA,38.600600,-9.186630,3006_0|3037_0
020253,Bº F FOMENTO R 3 VALES (ESCOLA BÁSICA),38.667640,-9.191130,3007_0|3009_0|3014_0|3022_0|3033_0|3038_0|3507_0|3527_0|3528_0|3708_0
020254,Bº F FOMENTO R 3 VALES (ESCOLA BÁSICA),38.667430,-9.191120,3007_0|3009_0|3014_0|3022_0|3033_0|3038_0|3507_0|3527_0|3527_1|3528_0|3708_0
020255,Bº F FOMENTO (R 3 VALES N65),38.667646,-9.188414,3007_0|3009_0|3014_0|3022_0|3033_0|3038_0|3507_0|3527_0|3527_1|3528_0|3708_0
020256,Bº F FOMENTO (R 3 VALES N65),38.667870,-9.188260,3007_0|3009_0|3014_0|3022_0|3038_0|3507_0|3527_0|3528_0|3708_0
020257,R ANTÓNIO GIÃO 14,38.669600,-9.187850,3007_0
020258,R ANTÓNIO GIÃO 14,38.669600,-9.187740,3007_0|3033_0
020259,Bº F FOMENTO (R MIRAD ALFAZINA) TERMINAL,38.674390,-9.187460,3007_0
020260,Bº F FOMENTO (R MIRAD ALFAZINA) TERMINAL,38.674440,-9.187530,3007_0|3033_0
020261,Bº F FOMENTO (R MOINHO N11),38.671200,-9.189970,3007_0
020262,Bº F FOMENTO (R MOINHO N11),38.671210,-9.190080,3007_0|3033_0
020263,Bº F FOMENTO (R MOINHO R43),38.669090,-9.189680,3007_0|3033_0
020264,Bº F FOMENTO (R MOINHO R43),38.669100,-9.189600,3007_0
020265,Bº F FOMENTO (R 3 VALES N45),38.668750,-9.185030,3007_0|3014_0|3022_0
020267,Bº F FOMENTO (R 3 VALES N35),38.669130,-9.183500,3014_0|3022_0
020268,Bº F FOMENTO (R 3 VALES N35),38.669030,-9.183440,3007_0|3014_0|3022_0
020269,Bº F FOMENTO (R 3 VALES) QUINTA ROSA,38.670600,-9.180460,3007_0|3014_0|3022_0
020271,B COR ROSA ESTR CASQUILHO 3 (MATADOURO),38.670700,-9.178280,3007_0|3014_0|3022_0|3708_0
020272,B COR ROSA ESTR CASQUILHO 3 (MATADOURO),38.670681,-9.178491,3007_0|3014_0|3022_0|3708_0
020273,Bº COR ROSA (R BELA VISTA 4),38.667700,-9.181430,3007_0|3014_0|3022_0|3708_0
020275,PRAGAL (AV TORRADO SILVA) ESTAÇÃO,38.666514,-9.180188,3009_0|3012_0|3012_1|3014_0|3025_0|3504_0|3507_0
020276,PRAGAL (AV TORRADO SILVA) ESTAÇÃO,38.666620,-9.180547,3009_0|3012_0|3012_1|3014_0|3504_1|3507_0
020277,AV TORRADO SILVA (HOSPITAL G ORTA),38.672120,-9.174990,3007_0|3009_0|3012_0|3012_1|3014_0|3022_0|3504_0|3507_0|3524_2|3525_0|3601_0|3708_0
020279,PRAGAL R CIDADE OSTRAVA 8 (J FREG),38.672300,-9.169920,3007_0|3009_0|3014_0|3026_0|3026_1|3601_0
020280,PRAGAL R CIDADE OSTRAVA 8 (J FREG),38.672400,-9.169890,3007_0|3009_0|3014_0|3026_0|3026_1|3601_0
020281,COVA PIEDADE (R RAMIRO FERRÃO 38),38.670400,-9.165360,3007_0|3506_0|3601_0
020282,COVA PIEDADE (R RAMIRO FERRÃO 38),38.670410,-9.165460,3007_0|3506_0|3601_0
020283,COVA PIEDADE (R LUISA SIGEIA 4),38.669640,-9.164720,3007_0|3506_0|3601_0
020284,COVA PIEDADE (R LUISA SIGEIA 4),38.669740,-9.164750,3007_0|3506_0|3601_0
020285,CV PIEDADE (R VERA CRUZ) (X) PR CEILÃO,38.669380,-9.162970,3007_0|3506_0|3601_0
020286,CV PIEDADE (R VERA CRUZ) (X) PR CEILÃO,38.669420,-9.162890,3506_0|3601_0
020287,COVA PIEDADE (R CMD OLIVEIRA CARMO 24),38.668600,-9.164100,3007_0
020289,PRAGAL (R DIREITA PRAGAL LTE 10),38.673040,-9.172450,3014_0|3022_0|3026_0|3026_1|3507_0|3525_0|3601_0|3708_0
020290,PRAGAL (R DIREITA PRAGAL LTE 10),38.673170,-9.172600,3007_0|3009_0|3012_0|3012_1|3014_0|3022_0|3026_0|3026_1|3507_0|3525_0|3601_0|3708_0
020291,PRAGAL (AVª TORRADO SILVA) FTE HOSPITAL G ORTA,38.672430,-9.175040,3007_0|3009_0|3012_0|3012_1|3014_0|3022_0|3026_0|3026_1|3027_0|3027_9|3504_1|3507_0|3524_0|3525_0|3601_0|3708_0
020293,Bº COR ROSA (R BELA VISTA 3),38.667900,-9.180790,3007_0|3014_0|3022_0|3708_0
020295,BAIRRO FUNDO FOMENTO R 3 VALES (ESCOLA),38.670350,-9.181100,3007_0|3014_0|3022_0
020298,BANÁTICA (TERMINAL) R CONS MAN LUIS FER,38.677445,-9.197157,3038_0
020299,MONTE CAPARICA (R CON M FERNANDES 62),38.674180,-9.197400,3038_0
020300,MONTE CAPARICA (R CON M FERNANDES 62),38.674200,-9.197280,3038_0
020301,MTE CAP R CON MAN LUIS FERN (CLUBE REC),38.669800,-9.195270,3038_0
020302,MTE CAP R CON MAN LUIS FERN (CLUBE REC),38.669790,-9.195380,3038_0
020303,MONTE CAPARICA R CON M FERNANDES 62,38.667600,-9.194680,3038_0
020304,MONTE CAPARICA R CON M FERNANDES 62,38.667590,-9.194780,3038_0
020305,MTE CAP R CON MAN LUIS FERN (X) R FACHO,38.666200,-9.194640,3038_0
020306,MTE CAP R CON MAN LUIS FERN (X) R FACHO,38.666200,-9.194600,3038_0
020308,MTE CAPARICAAV TORRADO SILVA (X) FOMEGA,38.665640,-9.195120,3008_0|3009_0|3014_0|3022_0|3033_0|3038_0|3527_0|3528_0|3601_0|3708_0|3711_0
020309,MTE CAP R TRAB RURAIS (ROTUNDA),38.664400,-9.197050,3008_0|3009_0|3012_0|3012_1|3014_0|3022_0|3033_0|3034_0|3038_0
020310,MTE CAP R TRAB RURAIS (ROTUNDA),38.664510,-9.196980,3008_0|3009_0|3012_0|3012_1|3014_0|3022_0|3033_0|3034_0|3038_0|3527_0|3527_1|3528_0|3601_0|3711_0
020311,MTE CAPARICA (LARGO CANDIDO REIS 76),38.663800,-9.198310,3008_0|3009_0|3012_0|3012_1|3014_0|3022_0|3033_0|3034_0|3038_0
020313,MTE CAP AV T LOROSAE (X) PORTO BRANDÃO,38.663919,-9.203106,3034_0|3708_0
020314,MTE CAP AV T LOROSAE (X) PORTO BRANDÃO,38.664180,-9.203210,3008_0|3009_0|3012_0|3012_1|3014_0|3022_0|3033_0|3034_0|3038_0|3527_0|3528_0|3601_0|3708_0|3711_0
020315,TORRE CAPARICA (EN 10-1) (X) FACULDADE,38.662639,-9.203328,3008_0|3009_0|3012_0|3012_1|3014_0|3021_0|3022_0|3030_0|3033_0|3034_0|3038_0|3527_0|3528_0|3601_0|3711_0
020317,MONTE CAPARICA (FCT) ROTUNDA,38.660441,-9.202667,3008_0|3009_0|3012_0|3012_1|3014_0|3021_0|3022_0|3030_0|3033_0|3034_0|3038_0|3527_0|3527_1|3528_0|3601_0|3711_0
020319,CASAS VELHAS (DIA A DIA),38.656510,-9.201590,3008_0|3012_0|3012_1|3022_0|3034_0|3601_0|3705_0
020321,LAZARIM (R S MACÁRIO772)QTA S FRANCISCO,38.646200,-9.199510,3008_0|3012_0|3012_1|3015_0|3017_1|3019_0|3507_0|3524_0|3704_0|3705_0|3716_0
020322,LAZARIM (R S MACÁRIO772)QTA S FRANCISCO,38.646200,-9.199320,3008_0|3012_0|3012_1|3015_0|3017_0|3019_0|3507_0|3524_2|3704_0|3705_0|3716_0
020323,LAZARIM R S MACÁRIO (X) R HUMB MADEIRA,38.642140,-9.200660,3008_0|3012_0|3012_1|3015_0|3017_1|3019_0|3507_0|3524_0|3704_0|3705_0|3716_0
020325,LAZARIM (QTA REGATEIRA N15),38.638540,-9.202130,3008_0|3012_0|3012_1|3015_0|3017_1|3019_0|3507_0|3524_0|3704_0|3705_0|3716_0
020327,BOTEQUIM (R BOTEQUIM 872B),38.636300,-9.202870,3008_0|3015_0|3017_0|3019_0|3507_0|3524_2|3704_0|3705_0|3716_0
020328,BOTEQUIM (R BOTEQUIM 872B),38.636260,-9.203030,3008_0|3012_0|3012_1|3015_0|3017_1|3019_0|3507_0|3524_0|3704_0|3705_0|3716_0
020329,RUA DA BELA VISTA 12,38.632370,-9.202810,3008_0|3012_0|3012_1|3015_0|3017_1|3019_0|3020_0|3507_0|3524_0|3704_0|3705_0|3716_0
020331,CH CAPAR R OLIVEIRA FEIJÃO (IGREJA),38.627810,-9.197200,3008_0|3012_0|3012_1|3017_0|3020_0|3507_0|3524_2|3704_0|3705_0|3706_0|3716_0
020332,CH CAPAR R OLIVEIRA FEIJÃO (IGREJA),38.627820,-9.197360,3008_0|3012_0|3012_1|3017_1|3020_0|3507_0|3524_0|3704_0|3705_0|3706_0|3716_0
020333,CH CAPARICA R DR OLIVEIRA FEIJÃO6(ROT),38.624690,-9.196150,3008_0|3012_0|3012_1|3017_1|3020_0|3507_0|3524_0|3704_0|3705_0|3706_0|3716_0
020334,CH CAPARICA R DR OLIVEIRA FEIJÃO6(ROT),38.624660,-9.195970,3008_0|3012_0|3012_1|3017_0|3020_0|3507_0|3524_2|3704_0|3705_0|3706_0|3716_0
020335,CH CAPARICA R DR OLIVEIRA FEIJÃO 1074,38.620340,-9.194040,3008_0|3017_0|3029_0|3704_0|3705_0|3706_0|3716_0
020336,CH CAPARICA R DR OLIVEIRA FEIJÃO 1074,38.620400,-9.194240,3008_0|3017_1|3029_0|3704_0|3705_0|3706_0|3716_0
020337,CH CAPARICA (R ANTÓNIO ANDRADE) CENTRO,38.617360,-9.192360,3008_0|3012_0|3012_1|3017_0|3029_0|3030_0|3524_2|3704_0|3705_0|3706_0|3716_0
020338,CH CAPARICA (R ANTÓNIO ANDRADE) CENTRO,38.617200,-9.192430,3008_0|3012_0|3012_1|3017_1|3029_0|3030_0|3524_0|3704_0|3705_0|3706_0|3716_0
020339,CH CAPARICA R ANTÓNIO ANDRADE CLINICA,38.615300,-9.191180,3008_0|3012_0|3012_1|3017_1|3030_0|3704_0|3706_0|3716_0
020340,CH CAPARICA R ANTÓNIO ANDRADE CLINICA,38.615410,-9.191020,3008_0|3012_0|3012_1|3017_0|3030_0|3524_2|3704_0|3706_0|3716_0
020341,CH CAPARICA (R ANT ANDRADE) MCDONALD´S,38.612870,-9.189490,3008_0|3012_0|3012_1|3017_0|3029_0|3030_0|3524_2|3704_0|3706_0|3716_0
020342,CH CAPARICA (R ANT ANDRADE) MCDONALD´S,38.612810,-9.189630,3008_0|3012_0|3012_1|3017_1|3029_0|3030_0|3524_0|3704_0|3706_0|3716_0
020343,CH CAPARICA (R ANTANDRADE) PISCINAS MUN,38.611070,-9.188680,3008_0|3012_0|3012_1|3017_0|3030_0|3524_2|3704_0|3706_0|3716_0
020344,CH CAPARICA (R ANTANDRADE) PISCINAS MUN,38.611000,-9.188830,3008_0|3012_0|3012_1|3017_1|3030_0|3524_0|3704_0|3706_0|3716_0
020345,R EUGÉNIO SALVADOR 21,38.610900,-9.185010,3008_0|3037_0|3504_0
020346,R EUGÉNIO SALVADOR 21,38.611000,-9.185030,3008_0|3037_0|3504_1
020347,R BOTEQUIM (CIMO R A-VER-O-MAR),38.633400,-9.201920,3008_0|3012_0|3012_1|3015_0|3017_0|3019_0|3020_0|3507_0|3524_2|3704_0|3705_0|3716_0
020348,BOTEQUIM (AV ELIAS GARCIA 910),38.632779,-9.201742,3008_0|3012_0|3012_1|3017_1|3020_0|3507_0|3524_0|3704_0|3705_0|3716_0
020349,BOTEQUIM (QTA REGATEIRA 3D),38.638760,-9.201610,3008_0|3012_0|3012_1|3015_0|3017_0|3019_0|3507_0|3524_2|3704_0|3705_0|3716_0
020351,LAZARIM R S MACÁRIO (X) R HUMB MADEIRA,38.642400,-9.200380,3008_0|3012_0|3012_1|3015_0|3017_0|3019_0|3507_0|3524_2|3704_0|3705_0|3716_0
020355,MTE CAPARICA IC32 (X) R AREEIRO,38.656369,-9.201173,3008_0|3012_0|3012_1|3022_0|3034_0|3601_0
020357,MONTE CAPARICA (FCT) ROTUNDA,38.659218,-9.202818,3008_0|3011_0|3011_1|3012_0|3012_1|3022_0|3025_0|3034_0|3601_0|3705_0|3709_0|3710_0
020359,MTE CAPARICA R ALFREDO CUNHA (ESCOLA),38.662600,-9.198630,3008_0|3009_0|3012_0|3012_1|3014_0|3022_0|3033_0|3034_0|3038_0|3527_0|3527_1|3528_0|3601_0|3711_0
020361,MTE CAP AV TIMOR LOR (METRO) (X) FOMEGA,38.665350,-9.194760,3008_0|3009_0|3012_0|3012_1|3014_0|3022_0|3033_0|3038_0|3527_0|3527_1|3528_0|3601_0|3708_0|3711_0
020363,CACILHAS (LARGO ALFR DINIS ALEX) TER P19 _,38.687900,-9.147170,3009_0|3014_0
020365,RUA GALILEU SAÚDE CORREIA (CTT/SMAS),38.674600,-9.167020,3009_0|3014_0
020366,RUA GALILEU SAÚDE CORREIA (CTT/SMAS),38.674600,-9.167050,3009_0|3014_0
020367,MTE CAP AV T LOROSAE (X) PORTO BRANDÃO,38.664910,-9.199040,3034_0|3527_0|3528_0|3601_0|3708_0|3711_0
020369,EN10-1 (QTA TORRINHA) GRAND AUDITÓRIO,38.663800,-9.206680,3009_0|3014_0|3021_0|3030_0|3033_0|3708_0
020371,EN10-1 (X) PERA,38.663260,-9.212610,3009_0|3014_0|3021_0|3030_0|3033_0|3708_0
020373,COVA (EN377-1) QTA MORGADOS,38.665180,-9.218050,3009_0|3014_0|3021_0|3030_0|3708_0
020375,MURFACEM QTA ZACARIAS (X) R LIBERDADE,38.667040,-9.223400,3009_0|3014_0|3021_0|3030_0|3708_0
020376,MURFACEM QTA ZACARIAS (X) R LIBERDADE,38.667180,-9.223390,3009_0|3014_0|3021_0|3030_0|3708_0
020377,EN10-1 (QTA RIBEIRO) SANTA,38.664570,-9.226160,3009_0|3014_0|3021_0|3030_0|3708_0
020378,EN10-1 (QTA RIBEIRO) SANTA,38.664450,-9.226290,3009_0|3014_0|3021_0|3030_0|3708_0
020379,EN10-1 (23A),38.667980,-9.229390,3009_0|3014_0|3021_0|3030_0|3708_0
020380,EN10-1 (23A),38.668010,-9.229200,3009_0|3014_0|3021_0|3030_0|3708_0
020381,TRAFARIA (AV BULHÃO PATO N67),38.670900,-9.231030,3009_0|3014_0|3015_0|3019_0|3021_0|3030_0
020383,TRAFARIA (AV BULHÃO PATO N29),38.672500,-9.231110,3009_0|3014_0|3015_0|3019_0|3021_0|3030_0
020385,TRAFARIA (LGO PORTO LISBOA) TERMINAL,38.673900,-9.231670,3009_0|3014_0|3015_0|3019_0|3021_0|3030_0
020387,TRAFARIA (R LIBERDADE N10),38.672800,-9.232260,3009_0|3014_0|3015_0|3019_0|3021_0|3030_0
020389,TRAFARIA (R LIBERDADE N46),38.671020,-9.231760,3009_0|3014_0|3015_0|3019_0|3021_0|3030_0
020391,EN10-1 (QTA GUEDES),38.665100,-9.218930,3009_0|3014_0|3021_0|3030_0|3708_0
020393,EN10-1 (X) PERA,38.662900,-9.212020,3009_0|3014_0|3021_0|3030_0|3033_0|3708_0
020396,TORRE CAPARICA (EN 10-1) (X) FACULDADE,38.663630,-9.205240,3009_0|3014_0|3021_0|3030_0|3033_0|3708_0
020397,MTE CAPARICA AV TORRADO SILVA (ROT),38.663600,-9.188660,3012_0|3012_1|3017_0|3024_0|3025_0|3027_9|3038_0|3504_0|3524_2|3527_0|3528_0|3601_0
020399,AV D NUNO ÁLV PEREIRA PÇA S J BAPTISTA,38.679600,-9.157090,3009_0|3012_0|3012_1|3014_0|3022_0|3507_0|3708_0
020401,ALMADA (AV D AF HENRIQUES 21),38.681100,-9.154350,3009_0|3012_0|3012_1|3014_0|3022_0|3507_0|3708_0
020403,Cacilhas (Terminal) P2,38.687611,-9.146776,3012_0|3012_1|3040_0|3040_1
020405,ALMADA (R D JOÃO CASTRO N78),38.675750,-9.166830,3012_0|3012_1|3022_0|3507_0|3525_0|3708_0
020407,PRAGAL (R DIREITA PRAGAL N26),38.673830,-9.169740,3012_0|3012_1|3022_0|3507_0|3525_0|3708_0
020411,CH CAPARICA AL AMÁLIA RODRIGUES (ROT),38.623260,-9.198300,3012_0|3012_1|3020_0|3029_0|3507_0|3524_2
020412,CH CAPARICA AL AMÁLIA RODRIGUES (ROT),38.623430,-9.198260,3012_0|3012_1|3507_0|3524_0
020413,CASAL POÇO (R 25 ABRIL N64),38.620900,-9.198930,3004_0|3012_0|3012_1|3029_0|3507_0|3524_2
020414,CASAL POÇO (R 25 ABRIL N64),38.621000,-9.199060,3004_0|3012_0|3012_1|3507_0|3524_0
020415,CASAL POÇO (R 25 ABRIL N115),38.619260,-9.196460,3004_0|3012_0|3012_1|3507_0|3524_0
020416,CASAL POÇO (R 25 ABRIL N115),38.619300,-9.196380,3004_0|3012_0|3012_1|3507_0|3524_2
020417,CASAL POÇO (R JOSÉ ESTEVÃO N4),38.617330,-9.194190,3004_0|3012_0|3012_1|3507_0|3524_2
020418,CASAL POÇO (R JOSÉ ESTEVÃO N4),38.617270,-9.194270,3004_0|3012_0|3012_1|3507_0|3524_0
